,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,DC,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West_Virginia,Wisconsin,Wyoming
4/1/2008,-0.1618927537,0.0158111133,-0.4270594822,-0.3396428093,-0.1365501513,0.0074799559,-0.2254467774,-0.0619403617,0.2067975205,-0.8679066167,-0.3114641137,-0.9084504823,-0.2131484861,-0.0389169216,-0.0688289666,-0.0619472968,0.0869204614,-0.234616258,0.1445511462,-0.0348884493,-0.0990156142,-0.1336204665,-0.6988305809,-0.3499887857,-0.098559893,-0.0113446166,-0.3411615875,-0.0265469474,-0.123231267,-0.0665808543,-0.285762668,-0.0884331863,0.1252394411,-0.3779199194,0.0562146968,0.1687955415,-0.022329492,-0.2221019829,0.085317893,-0.1845302648,-0.4163465568,-0.1959949292,-0.2391545938,0.1898352916,-0.0969856231,0.0722018118,0.0321481791,-0.113748846,0.0759087009,-0.1504551741,0.1177800967
5/1/2008,-0.0894456404,0.9359024322,-0.2328896165,0.1823152779,-0.1442289219,-0.0051759598,-0.0276384061,-0.5536349681,0.3200956504,-0.3586501445,-0.1477987789,0.5042614187,0.0282000702,-0.0609998662,0.1114261463,0.1499043983,-0.1647404109,0.160938414,-0.0449132315,0.1210516176,-0.1427002995,0.0378090884,0.0171798606,0.0455781127,-0.2787436314,0.0135346445,0.1498775035,0.0249421169,-0.243395796,-0.0758168745,-0.2880602167,0.0088735898,-0.1075257469,-0.0843354757,0.1003348787,-0.0979022681,0.07042693,-0.2810695378,0.0058583122,-0.3383421101,-0.007151468,-0.0125277913,-0.0804175469,0.1211544444,-0.1555421155,0.011640729,-0.1827548418,-0.1120369119,0.0390797404,0.0878196693,0.1471815855
6/1/2008,-0.2735334384,-0.3504357635,-0.2344929044,-0.1689958011,-0.2236145677,-0.11709907,-0.171981597,-0.1875070221,-0.0326358991,-0.4752880382,-0.320311415,-0.3188034424,-0.2028586922,-0.2276742118,-0.2125432841,-0.1268172136,-0.0863919554,-0.3667769238,-0.1418980851,-0.1216516756,-0.4362622188,-0.1048060074,0.009901996,-0.0287281438,-0.3296875155,-0.0664802947,-0.4318988821,-0.2428063053,-0.4238130066,-0.0326321376,-0.2115315764,-0.0613385601,-0.0019354289,-0.2066262524,-0.0413896395,-0.1758115555,-0.5087057146,-0.4216440843,-0.1578486804,-0.3300432015,-0.2880343248,-0.102830644,-0.2904426049,-0.0349978791,-0.1368480681,-0.222299516,-0.0944298135,-0.145725794,-0.5489600277,-0.1306924008,0.3300758872
7/1/2008,-0.1624512005,0.1267518941,-0.603442528,-0.137333869,-0.120136421,-0.0121813509,-0.3566502392,-0.1378153751,0.6048313335,-0.4558827009,-0.2775616678,-0.3894268584,0.1479638508,-0.0379472454,-0.1984239907,0.0643782478,-0.0069415238,-0.0961365409,0.2193938851,-0.1076139113,0.1418465503,-0.059337169,-0.5170185352,-0.1069125524,-0.6445501845,-0.1695987615,0.0108530315,-0.0477048204,-0.3436118266,0.031541766,-0.1593796838,-0.1335068374,0.0742208286,-0.2163017417,0.4211756997,-0.2583361737,0.3466738446,0.0123130914,-0.060652804,-0.4920158021,-0.5120107114,0.0025499682,-0.3913185203,0.1911499485,-0.0884628083,-0.1352417221,0.0787701187,0.1563609397,0.6501710657,-0.110720867,0.4726208277
8/1/2008,-0.165853416,0.0515856117,0.0520926111,0.0921007131,-0.3270520928,0.0450446803,-0.1060846695,-0.2694871726,0.9190991726,-0.3484541116,-0.1454212883,-0.0743104044,-0.339497073,-0.0974107138,0.0407767521,-0.0477051545,-0.1881007424,-0.0217800363,0.4793894706,-0.2954626229,-0.0996934691,-0.0327175927,-0.1910065672,0.0197407976,0.2224069231,-0.120050704,0.101278157,0.1310063129,-0.4157311706,0.1234131747,-0.3086267959,0.005668375,-0.0893814505,-0.1558149449,0.0579160596,-0.1587376507,0.2167324821,-0.1261835786,0.0207845898,0.0005409313,-0.3231073857,0.2937152482,-0.1605348522,0.138460993,-0.0050099225,-0.1539899081,-9.11723008129338E-005,0.140410586,-0.0350905056,-0.0974468018,-0.0226404246
9/1/2008,-0.292898207,0.030709058,-0.696460864,-0.0678211967,-0.3340456556,-0.2816364987,-0.2398019946,-0.3516483961,-0.9497346463,-0.4479043353,-0.4006865455,-0.6368347611,-0.5340602752,-0.3635724779,-0.7898321013,-0.0831071183,0.0415296448,-0.8213906308,-1.1397598472,-0.3468286256,-0.3245886249,-0.2297157672,-0.6655341306,-0.1637913112,-0.3236862001,-0.2332891631,-0.2858153996,-0.0448913712,-0.6879245243,-0.3585763982,-0.2410577416,0.0509873889,-0.1137628445,-0.1882925718,0.0851437776,-0.3558182986,0.0026538479,-0.3211640877,-0.13670703,-0.2092896216,0.0667257814,-0.157475336,-0.4515850427,-0.4069202345,-0.3242177654,0.0220125863,-0.269902635,-0.3503490652,0.1728363271,-0.0048791024,0.2151429036
10/1/2008,-0.4962045294,-0.3496350817,-0.7370350523,-0.3329789561,-0.6556884153,-0.2860973375,-0.3518002006,-0.3269078581,-0.5827806203,-0.6102595052,-0.6268399353,-0.6481438191,-0.9687390785,-0.2862091076,-0.4890623786,-0.2156073487,0.0135931414,-0.3531231758,1.0601890024,-0.0503768365,-0.150426965,-0.1326721394,-0.5778582355,-0.3013357814,-0.1313293644,-0.2035066168,-0.2613345424,0.2728833498,-0.8408248064,-0.2057102496,-0.3823411944,-0.2975779417,-0.2860065496,-0.5409772065,-0.0105512017,-0.4442258312,-0.0811968934,-0.6639035421,-0.258966841,-0.5559020167,-0.8079782611,0.0687398255,-0.4890674372,0.144818848,-0.5386147236,-0.1555698518,-0.2178329218,-1.0608229711,-0.0867487173,-0.2915637811,0.1768265657
11/1/2008,-0.8097856292,0.0969200456,-0.7501574596,-0.4769067812,-0.7421730516,-0.5490387311,-0.4283232193,-0.3370434823,-0.1726057538,-0.7467587081,-0.6946106847,0.1443159384,-1.0081376175,-0.568950305,-0.7060323466,-0.4575475348,-0.3801503162,-0.4803290343,0.027578773,-0.6242071735,-0.4011862813,-0.5271624073,-0.7466602053,-0.4884334248,-0.5725273367,-0.5063260677,-0.3596131188,-0.4335077327,-1.2034926355,-0.3803825814,-0.6007668429,-0.5060552545,-0.3864901982,-0.6236414102,0.0454917547,-0.6479428448,-0.2475888584,-0.917892798,-0.4802693925,-0.4574708412,-0.5882469332,-0.2945472323,-0.6894681823,-0.1819183066,-0.6093513227,-0.4853443976,-0.4364497856,0.1194467597,-0.2720334627,-0.3492035937,-0.3379618455
12/1/2008,-0.4503117645,0.3474162743,-0.7768095331,-0.3195825011,-0.5323414683,-0.5360660867,-0.3484464812,-0.5433512506,0.0036792347,-0.548675659,-0.4395177933,-0.9409639429,-0.5110392694,-0.5095522483,-0.7261927779,-0.2241768322,-0.1261008186,-0.5054044561,-0.0058634233,-0.5149046967,-0.2527802194,-0.3437151652,-0.7570615808,-0.5125411661,-0.6558660549,-0.4203093336,-0.2854852488,-0.0706955324,-1.3198266657,-0.5539476758,-0.2672538361,-0.593960302,-0.2678928647,-0.3909170503,-0.1009964926,-0.5710401961,-0.1921440802,-0.9227231031,-0.273255434,-0.4363567273,-0.6755531133,-0.1108286291,-0.4201923989,-0.181112133,-0.4831243802,-0.5001538252,-0.1969908331,-0.6415564852,-0.1817560279,-0.5315592635,-0.4944918942
1/1/2009,-1.0222227133,-0.4447624936,-0.9396067319,-0.3821419762,-0.7278285636,-0.3382732076,-0.6204593828,-0.683809049,0.569208394,-0.9014555197,-0.786205381,-0.3871803833,-0.8281863772,-0.7631926746,-1.1822514903,-0.531682909,-0.146578842,-1.0783478041,-0.576698801,-0.5893510904,-0.5547016124,-0.7522529946,-2.3254861276,-0.5639392839,-0.6313003063,-0.4788962156,-1.2854140229,-0.5127382188,-1.0877447167,-0.2496075384,-0.5329824136,-0.6048190692,-0.4436324236,-1.128776991,-0.3993977032,-0.9096564945,-0.5641647218,-0.7982660718,-0.5478985446,-0.7640600994,-1.1320570013,-0.2905523152,-0.9838139371,-0.5899509498,-0.8759209323,-0.7584493042,-0.7661315382,-0.4779630556,-0.4276370469,-0.7264014616,-0.706297061
2/1/2009,-0.7598032483,-0.0144801586,-1.1467886385,-0.4454505575,-0.9587367512,-0.9422564986,-0.4576476417,-0.4674002484,-0.6238170186,-0.8063641792,-0.7251629059,-0.6944294606,-0.9168455812,-0.6612376135,-0.5390383205,-0.3057968267,-0.7239176508,-0.4378524698,-0.4315202164,-0.3634533575,-0.3313598024,-0.3389050153,0.0508504142,-0.5220022141,-0.560174986,-0.4926654283,-0.3866084258,-0.2675507154,-1.1800057013,-0.6484274498,-0.425868828,-0.7640260544,-0.2742026512,-0.7594304762,-0.058650794,-0.5369660953,-0.4490107016,-0.8909369019,-0.3493090564,-0.3132733003,-0.7968825384,-0.2931252575,-0.7404917142,-0.5312120231,-0.7314787648,-0.1662052906,-0.4559744871,-0.7099809095,-0.2389086412,-0.6131896129,-0.7619387735
3/1/2009,-0.5432043946,-0.291494031,-0.7545702109,-0.3877660727,-0.7114706579,-0.6569676335,-0.5803753355,-0.7017788018,-0.2622501605,-0.6172814154,-0.5814273084,-0.348833185,-0.9242528904,-0.6947200197,-0.6633880228,-0.5928891512,-0.681789742,-0.4725030654,-0.4483831288,-0.723089244,-0.3128194448,-0.467053149,-0.644557786,-0.6210155963,-0.6000512554,-0.5546760888,-1.0303821475,-0.3416721649,-1.250151055,-0.628319564,-0.5345613518,-0.6824107307,-0.4563537264,-0.7581008335,-0.3840750908,-0.7175904637,-0.6315472294,-0.921650318,-0.5567311883,-0.6670009045,-0.6898286646,-0.4177895554,-0.7469837981,-0.605354675,-0.5750708457,-0.6286687089,-0.4545792013,-0.7515723453,-0.4530974496,-0.7196349249,-0.679719319
4/1/2009,-0.4697851411,0.1521494621,-0.7897135179,-0.3179499723,-0.731651196,-0.6831915924,-1.0177173308,-0.8034047216,-0.4696569332,-0.5273676119,-0.4370389937,-0.4623477897,-0.491761536,-0.7412617926,-0.7917568068,-0.3423654885,-0.6980882609,-0.3750975069,-0.4915253338,0.1067441248,-0.2829807615,-0.3739012457,-0.4995188158,-0.2397878592,-0.6060493841,-0.4272333603,0.4891388182,-0.4412889717,-1.0221645941,-0.3814903756,-0.4364683976,-0.3904777442,-0.6140055572,-0.5901746372,-0.4583368961,-0.6539732612,-0.6454834802,-0.5119181222,-0.5799811528,-0.7321149155,-0.4177081079,-0.6243023751,-0.7031018874,-0.4943651091,-0.7572277612,-0.389364157,-0.3921625058,-0.7174896646,-0.3849116881,-0.7125465566,-0.8670702499
5/1/2009,-0.3277572792,-0.4578180794,-0.6236333893,-0.5208586377,-0.3134280204,-0.3769694528,0.0652629864,0.2285144242,0.2196960995,-0.4949350485,-0.4418016426,-0.3983317365,-0.4781903291,-0.396833833,-0.4877836583,-0.3735598773,-0.4463307625,-0.4364221858,-0.2086703092,0.1187337215,-0.104816686,-0.2647639654,-0.7631751919,-0.435607904,-0.1773367679,-0.3923492405,-0.3590227042,-0.2259869002,-0.8397709614,-0.1200834713,-0.020236335,-0.2794551921,-0.085830002,-0.3676297293,0.6051998382,-0.5583605395,-0.5953401087,-0.4046571188,-0.1260912532,-0.042656638,-0.4826590628,0.1860946562,-0.3878662679,-0.3190220958,-0.3491426771,-0.0248947833,-0.1335393827,-0.3735208114,-0.1478248118,-0.3741940025,-0.3609071062
6/1/2009,-0.4760914854,-0.1120349101,-0.71243046,-0.4459587202,-0.582811442,-0.5331147882,-0.4993670566,-0.6976487172,-0.1014066701,-0.456008198,-0.4957050489,0.038030309,-0.0849718913,-0.4573933407,-0.3921483258,-0.2278006244,-0.5797672746,-0.1852735006,-0.6305669915,-0.7012276088,-0.248213936,-0.3637277283,-1.1112742265,-0.5255029673,-0.3448718274,-0.273969996,0.2022975069,-0.3333676923,-0.5913450643,-0.3031272122,-0.4161452556,-0.415311682,-0.3429313988,-0.4483909543,0.399895503,-0.5484281415,-0.3799294456,-0.4836251463,-0.3822263586,-0.4078328458,-0.3940310393,-0.2231421313,-0.5959246618,-0.3746897819,-0.4082932034,-0.4256403828,-0.2566928112,-0.3464780743,0.0667197729,-0.4288401769,-1.0396005518
7/1/2009,-0.2132954593,0.2847861305,-0.1939812911,0.1983958684,-0.7731518115,-0.2893090721,-0.3822532562,-0.4713324713,1.0409729547,-0.2839100121,-0.3540325485,-0.5142394687,-0.5552287278,-0.3279951141,-0.469736129,-0.2411843255,-0.3357427162,0.1385615152,0.360800625,-0.1906831156,-0.2810717473,-0.2349784057,0.0891768408,-0.2319692799,-0.1385805157,-0.3110007768,-0.3036810547,0.2696791628,-0.4923422963,-0.7524928732,-0.2957597863,-0.1480253896,0.3206734121,-0.3030199042,-0.1454677045,-0.2917864709,0.0722900435,-0.0959618514,-0.1194767241,-0.2639109938,-0.1157528997,-0.0068846714,-0.1907829276,-0.1924710918,-0.4848739449,-0.1444476687,-0.3330411646,-0.4382102526,-0.7334948482,-0.3639861185,-0.4650646605
8/1/2009,-0.3515240541,-0.0328681123,-0.4431470641,-0.3437886692,-0.347797506,-0.3381309099,-0.23700861,-0.1908530593,0.1146418089,-0.3555065224,-0.4471356684,-0.4625715301,-0.2566009765,-0.3053733808,0.0164504098,0.0046864358,-0.2309949951,-0.2513162299,-0.1664975372,0.0084050347,-0.2276720633,-0.1403728335,-0.1386543099,-0.2701089128,-0.2231478436,-0.2032135828,-0.1334865279,-0.3568633068,-0.5358133715,0.0880308899,-0.1488894689,-0.1340614866,-0.2020773929,-0.2636505445,0.0090575088,-0.2499280272,-0.3882920671,-0.4826369816,-0.2129824576,-0.275472587,-0.2705675961,-0.4921538266,-0.1912719876,-0.2769825237,-0.262491771,0.0763218711,-0.1061074444,-0.4755744904,-0.0887475953,-0.2933408203,-0.398089993
9/1/2009,-0.2265914494,-0.0093384309,-0.3784879311,-0.1170735297,-0.3595254939,-0.0615413494,0.0527090804,-0.0151727238,-1.2895131371,-0.1156107658,-0.1138768217,0.0396616621,0.0497645507,0.0210707934,0.1100719826,-0.1220240845,-0.2032741637,0.0475895217,-0.1306074684,0.1314669641,-0.0881062916,0.1187934235,0.0698674029,-0.3452859638,-0.069499424,-0.18753856,-0.0708182873,-0.1087427151,-0.0873298333,0.1141683731,0.0491484605,-0.2386245859,-0.3099310128,-0.0330924108,0.2774132232,-0.0266966559,-0.2649162695,0.0004031606,0.0337378905,0.0666820407,-0.1840822004,0.2479482422,-0.1066742429,-0.088431594,0.017970689,-0.1343792034,-0.0090262476,-0.062982376,-0.2406722405,-0.0619990656,0.3926080421
10/1/2009,-0.2435381386,-0.0843983957,-0.2519322615,-0.1393633048,0.4097777141,0.0010688972,-0.3004538644,0.1178796842,0.7132709898,0.0098285269,-0.2376088868,-0.0484804582,0.2614397601,-0.1415635772,0.0556369897,-0.1838926399,-0.1239062348,-0.038602956,-0.3039500085,-0.206368455,-0.0359223099,0.0138161141,-0.0048569921,0.2000075282,-0.323258786,-0.1681739038,0.0530158911,-0.0660641298,-0.1973280576,0.0866352903,-0.2512285819,-0.2181754643,-0.0652591795,-0.3408102006,-0.0644274447,-0.1595352131,-0.2909885841,-0.1153490088,0.0695763899,0.1622312477,-0.3177261624,-0.3028831703,0.1229451053,-0.0467120773,-0.015200541,0.1366848923,-0.0150758018,-0.1283429957,-0.0876605149,0.0231222427,-0.9748148203
11/1/2009,0.1619283704,0.2143318318,0.0036724551,0.0362766877,-0.1461228553,-0.2380136983,-0.105605395,-0.4446669902,0.239461768,-0.0429439384,-0.0522699151,-0.6328335222,-0.1523576551,-0.0606638892,0.0886161914,-0.1439701359,-0.1009394933,-0.0017431,0.0731685576,-0.1935417007,-0.0682376866,-0.1143033739,-0.1051302659,-0.0145630915,-0.0317510409,-0.0962629663,-0.040124978,-0.1322489555,-0.0973411991,-0.2303997878,-0.0466018326,-0.131137824,-0.0933173883,-0.0395820964,0.010437236,-0.102551233,-0.0570885884,-0.115966891,0.0230714716,0.013201247,-0.0396869533,0.1188950059,0.0931219964,-0.0532022871,-0.114003137,-0.1147759871,0.035300543,-0.3340997763,-0.0172876753,-0.0374623816,-0.1093186933
12/1/2009,-0.1029200073,0.1910540229,-0.1428064069,0.0499850737,-0.1410466523,-0.1156232131,0.1056378194,-0.1946427468,0.1114678841,-0.235238867,-0.1498672321,0.3509369287,-0.1905790686,-0.1459929632,0.0563154258,-0.1197139922,-0.1023978206,-0.1207433399,-0.2904857775,-0.1388160892,-0.0215428009,0.2689830747,-0.0096058093,-0.0252262029,-0.111312612,-0.0211743772,-0.0829209025,-0.3220771086,0.0091260875,0.124227914,0.2263886868,-0.0703231478,0.0874952427,-0.0711338568,0.1971717362,-0.0807606404,-0.1753547818,-0.0264250294,-0.1051679265,-0.0621317359,-0.1825519412,-0.3191799193,-0.1279260495,0.0829539973,-0.1051072427,0.0054630779,0.0133731906,0.001420188,0.3943649585,0.0067417672,-0.2162932757
1/1/2010,0.1134343559,0.0937415913,-0.0846007306,-0.3175561535,-0.0319173095,-0.1031444502,-0.9472924814,-0.156966554,0.3264067121,0.0586093183,-0.1937097701,-0.0088286264,-0.4726384604,0.034831857,0.2018130923,-0.0251058622,-0.080522291,-0.0579294164,-0.2185855747,0.0647570448,-0.0962975206,0.5275421259,0.2371744807,-0.1368779164,-0.0751422749,-0.2540249887,0.0624068197,-0.1693785544,-0.4565912577,-0.3978774802,-0.4562940996,0.0736621739,0.106419328,0.0223823228,0.0606838107,0.0561174968,-0.0853191313,0.0703461208,-0.0160003732,0.1992746117,0.1779039882,-0.2050728337,0.1141981032,0.1178090177,0.0805837097,-0.1368803383,-0.1924453865,-0.277516152,-0.1667322522,0.0179457669,-0.0450287583
2/1/2010,-0.2296144585,-0.1892079993,-0.0938766687,-0.3638443803,-0.1291645526,0.1060917395,-0.0644996066,-0.8161978593,-0.8739771514,-0.0910544959,-0.1640717714,-0.0440552694,0.2534369609,0.0446312851,0.0566188642,0.0028953634,-0.233332987,-0.3137138818,-0.3422854189,0.0127535695,-1.2330490959,-0.2446738924,0.0412627857,0.0329064642,0.0184819275,-0.0020148201,-0.1172856406,0.2138297039,-0.2258541086,0.227250437,-0.294475438,-0.1135322597,0.0801426678,-0.3541491687,0.3219586435,-0.1665746931,-0.0108292306,-0.0573882767,-0.2394062826,-0.145198177,0.0513636593,0.0766766778,-0.1468945356,0.1179172553,-0.1639842474,0.0889480161,-0.5757885548,-0.1367871014,-0.2899754971,0.0160736203,0.301743139
3/1/2010,0.2810039147,0.1726578331,0.0966615782,0.5805907549,-0.037369854,0.1258920076,0.1578103817,0.7796702665,0.9687421503,0.1254301869,0.2996295339,0.0841279651,0.1078701987,0.0365322255,0.2836372828,0.1937394539,0.1303137921,0.5587486079,0.5654859359,0.1061179575,1.4555885611,0.0667650082,-0.0401029608,0.0864002133,0.3144894804,0.0580991264,0.14082841,0.0712072593,-0.2353112196,0.2775753933,0.1544974466,0.1636206368,0.1865551546,0.334653978,0.3292953556,0.1518671642,0.2062010624,0.1236262595,0.5279633131,0.2207999075,0.1297332951,0.3234061791,0.2631070471,0.3017201319,0.2925457243,0.2770855958,0.5413560205,0.2215546149,0.7330161718,0.142079458,0.1591620814
4/1/2010,0.0981918986,0.2745931598,0.3103370668,0.4186647436,0.3904538865,0.2312200993,0.5032595211,0.4296293576,0.7690933003,0.2242645569,0.2626124676,0.1381118977,0.2075017797,0.3560903352,0.462811863,0.5199757059,0.2578321156,0.4213000768,0.2558393201,-0.0135763544,0.5116486302,0.2192629666,0.3431245115,0.7361516939,0.323392452,-0.0935799962,0.00571117,0.415525221,0.3294752646,0.0280731389,0.4898739684,0.4351378537,0.406571453,0.3471473078,1.1120595704,0.5226223668,0.4532827152,0.3666691609,0.2986175317,-0.1076431753,0.4634276889,0.7770462173,0.4106766409,0.3279053397,0.4100275452,0.8382154791,0.5969681075,0.3381090929,0.2520011036,0.5569298467,0.5442179724
5/1/2010,0.5052990895,-0.0608267136,0.2538091377,0.7454366541,0.3256705397,0.0879040725,0.6726170091,0.3774940375,0.4352010732,0.4174998325,0.3869305918,0.2171961676,0.2403453793,0.1687345305,0.2631216873,-0.1973887185,0.2084170018,0.1896785329,0.2111379858,0.4658156062,0.198315645,0.3244841251,0.3679869956,-0.3092826371,0.3798779966,0.0630501499,0.0364464742,-0.0434385797,0.0993614431,0.0831554432,0.2041666341,0.1094900876,0.2858973957,0.2378049911,-0.3304517632,0.0787710674,0.1968760942,0.2103565609,0.3995048441,0.237715193,0.3433004928,-0.3891782997,0.4943806036,0.4624579456,0.1462557871,-0.7171068473,0.1984214227,0.1344502499,0.134620989,-0.1535860386,-0.0888881878
6/1/2010,-0.175371208,0.5077315491,-0.6930572065,0.255588165,-0.2490504825,-0.1814803385,-0.4085142932,0.0823523338,-0.1572532522,-0.2816424342,-0.2671459204,-0.4266880176,-0.5915495698,-0.1310669602,-0.0120385067,-0.071208364,-0.0505333286,0.0216607069,0.054423361,-0.6106663148,-0.1543187745,-0.4483091069,-0.129096791,-0.0966016145,-0.0918632514,-0.2921892025,-0.1937732205,0.0274391841,-0.211609197,-0.1136684368,-0.1945290605,-0.7205020496,-0.2290780724,-0.1976761316,0.1481818579,-0.0859454331,0.0574373651,-0.1277718299,-0.1273549388,-0.4807879778,-0.188242002,0.1629569336,-0.3078300641,-0.0322211942,-0.1445309384,-0.3507128831,-0.1054381682,-0.0830183815,0.0973747264,-0.0817663923,-0.0338889176
7/1/2010,-0.0484272242,0.0861467408,-0.3368238159,-0.3698322085,-0.0661712536,0.1625114784,0.4496171069,0.6366218501,0.163005037,-0.0019312401,0.064490004,0.2464540975,-0.0237989421,-0.2282293976,0.4192627976,-0.0940692215,0.0027771718,-0.0049890429,-0.2611604303,0.0525966793,-0.0991758587,0.2148486955,0.4644600399,0.0720424884,-0.2276752791,0.3626495653,0.2148410235,0.0687481045,0.0008186352,-0.1525335764,-0.2040277439,-0.0336961066,-0.3312022533,-0.1248449693,0.3165725292,0.1531565573,-0.0932771046,-0.1120611118,-0.0180148164,0.7879965748,0.2106740708,-0.0375916323,0.0466914604,-0.0132526621,0.1191104393,1.4618331815,-0.0560599122,-0.1501908362,0.1974593148,0.0530175619,0.0561865208
8/1/2010,-0.2409555605,-0.021138856,-0.1270857675,-0.1649679493,0.0034921586,-0.0816998586,-0.0234738233,-0.3272251723,-1.4843314696,-0.0551346872,-0.2164712313,-0.5720124153,-0.0053531708,0.3650949015,-0.386559973,-0.1966000225,0.2079347318,0.005321648,-0.1843321619,-0.0705500817,0.0053126629,-0.0920757703,-0.5097908845,-0.0394333361,-0.2707496381,0.2412120916,-0.0864975544,-0.0279320988,-0.2434139617,0.0256288078,-0.2166305729,-0.6318471464,-0.0143792798,-0.1060873955,0.3328177339,-0.0459841016,-0.3566719062,-0.1005379108,0.0495115723,-0.1285901191,-0.1629618702,0.0933247163,-0.1328788276,0.1056191469,-0.1491428202,-0.9637936787,-0.1055545631,-0.2879750929,-0.0994986766,0.1098506591,0.1976493521
9/1/2010,-0.1641963293,0.3552917703,-0.333769869,-0.2719690483,-0.2264954943,-0.1536134112,-0.1046268008,0.2285020587,0.9662826786,-0.2549316652,-0.094647442,0.7088773695,-0.1365284193,-0.0219376687,-0.5536658653,-0.0493053055,-0.8152710359,0.085310004,0.0007363712,0.0239461678,-0.0719817306,-0.0494098781,0.2051985497,0.023415838,0.0283837123,-0.3353009663,-0.0131115373,-0.2164572075,-0.5779564961,0.1516835451,-0.0884209841,0.2341122038,0.1779645629,-0.2879332777,0.2243660406,-0.016763302,-0.2015616811,-0.1297227918,0.0225741432,-0.1812202662,-0.1494027874,0.0918267633,0.1003323745,0.0867357374,0.0892057795,0.08369066,0.012659936,0.0814164058,0.0453387662,-0.1450156123,0.2990436044
